青沥备开内靛,矫,备,悼,斥,岿,醚牢备荐,搁利(搁利*啊吝摹/100)
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2016,11,5112,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2016,12,5100,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2017,01,5091,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2017,02,5103,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2017,03,5076,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2017,04,5070,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2017,05,5022,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2017,06,5041,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2017,07,5037,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2017,08,5024,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2017,09,4995,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2017,10,4993,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2017,11,4980,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2017,12,4992,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2018,01,4975,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2018,02,4961,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2018,03,4985,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2018,04,4990,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2018,05,5049,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2018,06,5047,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2018,07,5028,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2018,08,5048,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2018,09,5041,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2018,10,5006,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2018,11,4997,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2018,12,4987,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2019,01,5010,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2019,02,5022,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2019,03,5021,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2019,04,4991,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2019,05,4964,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2019,06,4975,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2019,07,4969,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2019,08,4959,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2019,09,4942,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2019,10,4927,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2019,11,4911,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2019,12,4890,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2020,01,4907,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2020,02,4881,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2020,03,4834,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2020,04,4778,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2020,05,4799,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2020,06,4780,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2020,07,4750,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2020,08,4750,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2020,09,4765,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2020,10,4742,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2020,11,4743,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2020,12,4725,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2021,01,4702,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2021,02,4708,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2021,03,4670,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2021,04,4663,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2021,05,4666,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2021,06,4639,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2021,07,4627,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2021,08,4618,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2021,09,4598,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2021,10,4594,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2021,11,4605,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2021,12,4594,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2022,01,4591,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2022,02,4567,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2022,03,4554,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2022,04,4535,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2022,05,4515,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2022,06,4510,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2022,07,4511,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2022,08,4484,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2022,09,4471,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2022,10,4458,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2022,11,4446,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2022,12,4441,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2023,01,4413,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2023,02,4428,3.6017666736988354
2920055000,堡林堡开矫,堡魂备,脚蕊悼,2023,03,4407,3.6017666736988354
2920056500,堡林堡开矫,堡魂备,绢锋悼,2015,01,27341,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2015,02,28127,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2015,03,28524,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2015,04,28661,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2015,05,28734,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2015,06,28848,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2015,07,28915,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2015,08,28843,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2015,09,28890,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2015,10,28955,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2015,11,29066,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2015,12,29106,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2016,01,29171,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2016,02,29179,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2016,03,29269,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2016,04,29637,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2016,05,29943,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2016,06,30046,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2016,07,30300,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2016,08,30475,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2016,09,30528,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2016,10,30655,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2016,11,30672,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2016,12,30634,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2017,01,30609,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2017,02,30676,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2017,03,30684,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2017,04,30680,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2017,05,30719,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2017,06,30838,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2017,07,30905,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2017,08,32076,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2017,09,32721,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2017,10,32908,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2017,11,33175,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2017,12,33191,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2018,01,33269,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2018,02,33317,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2018,03,33347,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2018,04,33287,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2018,05,33325,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2018,06,33387,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2018,07,33443,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2018,08,33381,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2018,09,33421,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2018,10,33374,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2018,11,33373,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2018,12,33382,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2019,01,33356,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2019,02,33333,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2019,03,33280,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2019,04,33281,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2019,05,33279,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2019,06,33260,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2019,07,33155,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2019,08,33111,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2019,09,33091,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2019,10,33043,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2019,11,33009,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2019,12,32876,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2020,01,32813,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2020,02,32755,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2020,03,32672,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2020,04,32587,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2020,05,32491,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2020,06,32537,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2020,07,32916,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2020,08,33061,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2020,09,33082,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2020,10,33079,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2020,11,33019,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2020,12,32945,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2021,01,32923,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2021,02,32884,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2021,03,32869,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2021,04,32884,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2021,05,32894,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2021,06,32918,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2021,07,32895,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2021,08,32885,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2021,09,32882,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2021,10,32915,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2021,11,33028,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2021,12,33035,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2022,01,33055,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2022,02,32981,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2022,03,32876,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2022,04,32831,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2022,05,32778,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2022,06,32735,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2022,07,32745,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2022,08,32689,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2022,09,33023,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2022,10,33197,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2022,11,33233,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2022,12,33280,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2023,01,33277,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2023,02,33270,11.890490349771017
2920056500,堡林堡开矫,堡魂备,绢锋悼,2023,03,33272,11.890490349771017
2920058000,堡林堡开矫,堡魂备,快魂悼,2015,01,23613,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2015,02,23537,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2015,03,23452,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2015,04,23387,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2015,05,23348,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2015,06,23222,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2015,07,23212,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2015,08,24521,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2015,09,24861,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2015,10,25044,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2015,11,25088,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2015,12,25014,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2016,01,24995,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2016,02,25009,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2016,03,24950,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2016,04,24859,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2016,05,24850,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2016,06,24773,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2016,07,24774,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2016,08,24550,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2016,09,24385,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2016,10,24166,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2016,11,24042,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2016,12,23873,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2017,01,23810,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2017,02,23701,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2017,03,23622,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2017,04,23524,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2017,05,23511,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2017,06,23810,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2017,07,24156,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2017,08,24229,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2017,09,24247,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2017,10,24070,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2017,11,24032,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2017,12,23931,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2018,01,23909,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2018,02,23820,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2018,03,23877,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2018,04,23972,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2018,05,24055,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2018,06,24089,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2018,07,24145,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2018,08,24199,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2018,09,24195,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2018,10,24164,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2018,11,24099,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2018,12,24066,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2019,01,24191,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2019,02,24271,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2019,03,24215,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2019,04,24204,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2019,05,24141,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2019,06,24089,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2019,07,24056,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2019,08,24055,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2019,09,24003,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2019,10,24020,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2019,11,24107,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2019,12,24189,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2020,01,24326,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2020,02,24401,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2020,03,25199,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2020,04,26176,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2020,05,26675,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2020,06,26990,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2020,07,27179,3.0358698765372805
2920058000,堡林堡开矫,堡魂备,快魂悼,2020,08,27267,3.0358698765372805
